firstName,lastName,email,phone,title,companyName,department,seniority,linkedinUrl
Edward,Gomez,edward.gomez@globalgaming.com,+1-940-272-3601,"Managing Director","Global Gaming",LEADERSHIP,ASSOCIATE,https://linkedin.com/in/edward-gomez-2738
Daniel,Mitchell,daniel.mitchell@globalgaming.com,+1-802-798-2890,"VP of Media Buying","Global Gaming",MEDIA_BUYING,COORDINATOR,https://linkedin.com/in/daniel-mitchell-9968
George,Thompson,george.thompson@globalgaming.com,+1-827-873-1665,"President","Global Gaming",LEADERSHIP,DIRECTOR,https://linkedin.com/in/george-thompson-5133
William,Turner,william.turner@globalgaming.com,+1-268-968-7615,"Partner","Global Gaming",LEADERSHIP,EXECUTIVE,https://linkedin.com/in/william-turner-2916
Ronald,Brown,ronald.brown@pacificmotors.com,+1-264-216-8469,"Programmatic Director","Pacific Motors",PROGRAMMATIC,EXECUTIVE,https://linkedin.com/in/ronald-brown-3274
Jeffrey,Harris,jeffrey.harris@pacificmotors.com,+1-717-898-3204,"Media Buying Director","Pacific Motors",MEDIA_BUYING,VP,https://linkedin.com/in/jeffrey-harris-5685
Patricia,Cruz,patricia.cruz@firstfashion.com,+1-932-510-2679,"Founder","First Fashion",LEADERSHIP,MANAGER,https://linkedin.com/in/patricia-cruz-5740
Shirley,Taylor,shirley.taylor@firstfashion.com,+1-755-669-1499,"VP of Strategy","First Fashion",STRATEGY_PLANNING,MANAGER,https://linkedin.com/in/shirley-taylor-7786
Sandra,Williams,sandra.williams@firstfashion.com,+1-846-541-5005,"COO","First Fashion",LEADERSHIP,VP,https://linkedin.com/in/sandra-williams-7104
Jonathan,Taylor,jonathan.taylor@firstfashion.com,+1-865-827-7384,"Programmatic Trader","First Fashion",PROGRAMMATIC,DIRECTOR,https://linkedin.com/in/jonathan-taylor-3544
Lisa,Evans,lisa.evans@pacificmotors.com,+1-918-754-5048,"Creative Director","Pacific Motors",CREATIVE_SERVICES,DIRECTOR,https://linkedin.com/in/lisa-evans-4558
Michael,Sanchez,michael.sanchez@pacificmotors.com,+1-782-353-7330,"VP of Accounts","Pacific Motors",ACCOUNT_MANAGEMENT,COORDINATOR,https://linkedin.com/in/michael-sanchez-6949
Stephanie,Campbell,stephanie.campbell@pacificmotors.com,+1-378-287-7667,"COO","Pacific Motors",LEADERSHIP,EXECUTIVE,https://linkedin.com/in/stephanie-campbell-4342
Melissa,Mitchell,melissa.mitchell@pacificmotors.com,+1-922-981-9235,"VP of Analytics","Pacific Motors",ANALYTICS_INSIGHTS,COORDINATOR,https://linkedin.com/in/melissa-mitchell-5328
David,Allen,david.allen@atlanticwireless.com,+1-952-396-7404,"Programmatic Director","Atlantic Wireless",PROGRAMMATIC,MANAGER,https://linkedin.com/in/david-allen-3720
Jason,Miller,jason.miller@atlanticwireless.com,+1-853-213-1434,"Analytics Manager","Atlantic Wireless",ANALYTICS_INSIGHTS,VP,https://linkedin.com/in/jason-miller-6692
Karen,Murphy,karen.murphy@nationalinsurance.com,+1-683-494-6286,"Analytics Manager","National Insurance",ANALYTICS_INSIGHTS,MANAGER,https://linkedin.com/in/karen-murphy-6129
Susan,Gonzalez,susan.gonzalez@nationalinsurance.com,+1-232-713-8667,"Senior Creative Director","National Insurance",CREATIVE_SERVICES,ASSOCIATE,https://linkedin.com/in/susan-gonzalez-4287
Sarah,Perez,sarah.perez@nationalinsurance.com,+1-714-330-3688,"SEM Director","National Insurance",SEARCH_MARKETING,MANAGER,https://linkedin.com/in/sarah-perez-9680
Jacob,Gonzalez,jacob.gonzalez@americaneducation.com,+1-852-231-9359,"Business Development Manager","American Education",BUSINESS_DEVELOPMENT,ASSOCIATE,https://linkedin.com/in/jacob-gonzalez-4444
Sharon,Allen,sharon.allen@americaneducation.com,+1-856-646-2780,"Search Marketing Manager","American Education",SEARCH_MARKETING,EXECUTIVE,https://linkedin.com/in/sharon-allen-1685
Christopher,Ramirez,christopher.ramirez@metroretail.com,+1-441-285-5607,"Search Marketing Manager","Metro Retail",SEARCH_MARKETING,EXECUTIVE,https://linkedin.com/in/christopher-ramirez-8550
William,Clark,william.clark@metroretail.com,+1-765-640-6577,"VP of Business Development","Metro Retail",BUSINESS_DEVELOPMENT,COORDINATOR,https://linkedin.com/in/william-clark-2487
Susan,Ramirez,susan.ramirez@metroretail.com,+1-624-617-6035,"Programmatic Director","Metro Retail",PROGRAMMATIC,DIRECTOR,https://linkedin.com/in/susan-ramirez-2372
James,Robinson,james.robinson@nationaltravel.com,+1-483-394-3700,"Strategist","National Travel",STRATEGY_PLANNING,DIRECTOR,https://linkedin.com/in/james-robinson-5915
Michelle,Diaz,michelle.diaz@nationaltravel.com,+1-232-634-1810,"SEM Specialist","National Travel",SEARCH_MARKETING,EXECUTIVE,https://linkedin.com/in/michelle-diaz-7468
Jonathan,Jackson,jonathan.jackson@premierfoods.com,+1-608-438-1973,"Senior Account Manager","Premier Foods",ACCOUNT_MANAGEMENT,MANAGER,https://linkedin.com/in/jonathan-jackson-1043
Brenda,Thompson,brenda.thompson@premierfoods.com,+1-513-367-7654,"Media Buyer","Premier Foods",MEDIA_BUYING,MANAGER,https://linkedin.com/in/brenda-thompson-3199
Ryan,Torres,ryan.torres@americanretail.com,+1-769-720-4097,"Search Marketing Manager","American Retail",SEARCH_MARKETING,ASSOCIATE,https://linkedin.com/in/ryan-torres-2762
Kevin,Phillips,kevin.phillips@americanretail.com,+1-422-505-6016,"VP of Creative","American Retail",CREATIVE_SERVICES,MANAGER,https://linkedin.com/in/kevin-phillips-3685
Margaret,King,margaret.king@easternbank.com,+1-215-685-9680,"Associate Media Buyer","Eastern Bank",MEDIA_BUYING,ASSOCIATE,https://linkedin.com/in/margaret-king-5283
Nancy,Young,nancy.young@easternbank.com,+1-265-325-2152,"Media Planning Director","Eastern Bank",MEDIA_PLANNING,DIRECTOR,https://linkedin.com/in/nancy-young-3415
Mary,Phillips,mary.phillips@easterneducation.com,+1-911-415-4896,"Art Director","Eastern Education",CREATIVE_SERVICES,ASSOCIATE,https://linkedin.com/in/mary-phillips-1053
Donna,Scott,donna.scott@easterneducation.com,+1-520-255-5414,"Business Development Manager","Eastern Education",BUSINESS_DEVELOPMENT,EXECUTIVE,https://linkedin.com/in/donna-scott-8851
Dorothy,Stewart,dorothy.stewart@easterneducation.com,+1-311-677-9593,"Art Director","Eastern Education",CREATIVE_SERVICES,ASSOCIATE,https://linkedin.com/in/dorothy-stewart-6217
William,Robinson,william.robinson@northerntravel.com,+1-366-453-3614,"Partner","Northern Travel",LEADERSHIP,COORDINATOR,https://linkedin.com/in/william-robinson-6621
Michael,Reyes,michael.reyes@northerntravel.com,+1-758-670-7280,"VP of Business Development","Northern Travel",BUSINESS_DEVELOPMENT,COORDINATOR,https://linkedin.com/in/michael-reyes-9800
Jason,Scott,jason.scott@northerntravel.com,+1-222-439-3550,"Digital Marketing Director","Northern Travel",DIGITAL_MARKETING,VP,https://linkedin.com/in/jason-scott-6095
Jennifer,Allen,jennifer.allen@northerntravel.com,+1-450-890-6804,"Partner","Northern Travel",LEADERSHIP,EXECUTIVE,https://linkedin.com/in/jennifer-allen-7580
Andrew,Roberts,andrew.roberts@pacificinsurance.com,+1-876-628-7330,"Media Planning Director","Pacific Insurance",MEDIA_PLANNING,ASSOCIATE,https://linkedin.com/in/andrew-roberts-3784
Charles,Green,charles.green@pacificinsurance.com,+1-360-448-5801,"Programmatic Specialist","Pacific Insurance",PROGRAMMATIC,MANAGER,https://linkedin.com/in/charles-green-1521
Shirley,Turner,shirley.turner@pacificinsurance.com,+1-826-560-5591,"COO","Pacific Insurance",LEADERSHIP,EXECUTIVE,https://linkedin.com/in/shirley-turner-8359
George,Adams,george.adams@urbaneducation.com,+1-286-470-1647,"Analytics Manager","Urban Education",ANALYTICS_INSIGHTS,COORDINATOR,https://linkedin.com/in/george-adams-1815
Deborah,Martinez,deborah.martinez@urbaneducation.com,+1-411-510-3253,"VP of Media Planning","Urban Education",MEDIA_PLANNING,ASSOCIATE,https://linkedin.com/in/deborah-martinez-7769
William,Hill,william.hill@urbaneducation.com,+1-281-873-2489,"Media Planner","Urban Education",MEDIA_PLANNING,VP,https://linkedin.com/in/william-hill-1995
Barbara,Moore,barbara.moore@urbaneducation.com,+1-704-887-3152,"Business Development Manager","Urban Education",BUSINESS_DEVELOPMENT,MANAGER,https://linkedin.com/in/barbara-moore-4029
William,Parker,william.parker@unitedtravel.com,+1-406-260-3857,"Data Analyst","United Travel",ANALYTICS_INSIGHTS,DIRECTOR,https://linkedin.com/in/william-parker-3829
Laura,Reyes,laura.reyes@unitedtravel.com,+1-769-406-4373,"VP of Programmatic","United Travel",PROGRAMMATIC,EXECUTIVE,https://linkedin.com/in/laura-reyes-2064
Laura,Collins,laura.collins@unitedtravel.com,+1-280-947-3722,"Media Planning Director","United Travel",MEDIA_PLANNING,ASSOCIATE,https://linkedin.com/in/laura-collins-5892
Amy,Nelson,amy.nelson@unitedtravel.com,+1-274-719-5260,"Creative Director","United Travel",CREATIVE_SERVICES,ASSOCIATE,https://linkedin.com/in/amy-nelson-2760
Mary,Stewart,mary.stewart@southernmotors.com,+1-339-827-5661,"Senior Media Planner","Southern Motors",MEDIA_PLANNING,DIRECTOR,https://linkedin.com/in/mary-stewart-7194
Mary,Robinson,mary.robinson@southernmotors.com,+1-482-229-5713,"SEM Specialist","Southern Motors",SEARCH_MARKETING,MANAGER,https://linkedin.com/in/mary-robinson-5857
Mary,Perez,mary.perez@southernmotors.com,+1-972-641-1191,"Programmatic Trader","Southern Motors",PROGRAMMATIC,ASSOCIATE,https://linkedin.com/in/mary-perez-8808
Michelle,Stewart,michelle.stewart@southernmotors.com,+1-370-648-6920,"Digital Marketing Manager","Southern Motors",DIGITAL_MARKETING,ASSOCIATE,https://linkedin.com/in/michelle-stewart-3997
Joseph,Mitchell,joseph.mitchell@unitedwireless.com,+1-895-979-3484,"President","United Wireless",LEADERSHIP,EXECUTIVE,https://linkedin.com/in/joseph-mitchell-4366
Stephanie,Adams,stephanie.adams@unitedwireless.com,+1-720-996-6638,"Data Analyst","United Wireless",ANALYTICS_INSIGHTS,DIRECTOR,https://linkedin.com/in/stephanie-adams-5845
Betty,Torres,betty.torres@unitedwireless.com,+1-274-564-3053,"Senior Analyst","United Wireless",ANALYTICS_INSIGHTS,ASSOCIATE,https://linkedin.com/in/betty-torres-2311
Patricia,Rodriguez,patricia.rodriguez@unitedwireless.com,+1-759-289-1777,"Media Planner","United Wireless",MEDIA_PLANNING,VP,https://linkedin.com/in/patricia-rodriguez-4448
Barbara,Martin,barbara.martin@centralbank.com,+1-405-640-9696,"Digital Strategist","Central Bank",DIGITAL_MARKETING,DIRECTOR,https://linkedin.com/in/barbara-martin-6536
William,Reyes,william.reyes@centralbank.com,+1-991-978-3134,"Social Media Specialist","Central Bank",SOCIAL_MEDIA,COORDINATOR,https://linkedin.com/in/william-reyes-2383
Richard,Green,richard.green@centralbank.com,+1-658-539-6567,"Digital Marketing Manager","Central Bank",DIGITAL_MARKETING,DIRECTOR,https://linkedin.com/in/richard-green-3563
Melissa,Turner,melissa.turner@southernfashion.com,+1-380-978-6369,"Data Analyst","Southern Fashion",ANALYTICS_INSIGHTS,ASSOCIATE,https://linkedin.com/in/melissa-turner-3840
Nancy,Torres,nancy.torres@southernfashion.com,+1-359-255-8377,"Founder","Southern Fashion",LEADERSHIP,MANAGER,https://linkedin.com/in/nancy-torres-8772
Melissa,Morris,melissa.morris@northernmedia.com,+1-693-323-3689,"Programmatic Director","Northern Media",PROGRAMMATIC,DIRECTOR,https://linkedin.com/in/melissa-morris-9981
Stephen,Nguyen,stephen.nguyen@northernmedia.com,+1-575-555-9363,"Account Manager","Northern Media",ACCOUNT_MANAGEMENT,MANAGER,https://linkedin.com/in/stephen-nguyen-5788
Ryan,Stewart,ryan.stewart@northernmedia.com,+1-235-656-7166,"Analytics Director","Northern Media",ANALYTICS_INSIGHTS,MANAGER,https://linkedin.com/in/ryan-stewart-6476
Joshua,Evans,joshua.evans@nationalfitness.com,+1-739-900-3583,"Account Manager","National Fitness",ACCOUNT_MANAGEMENT,COORDINATOR,https://linkedin.com/in/joshua-evans-7107
Barbara,Carter,barbara.carter@nationalfitness.com,+1-942-718-9399,"VP of Business Development","National Fitness",BUSINESS_DEVELOPMENT,EXECUTIVE,https://linkedin.com/in/barbara-carter-9992
Betty,Morris,betty.morris@nationalfitness.com,+1-580-264-4185,"Associate Media Buyer","National Fitness",MEDIA_BUYING,VP,https://linkedin.com/in/betty-morris-3047
Carol,Lopez,carol.lopez@nationalfitness.com,+1-232-378-2930,"Senior Strategist","National Fitness",STRATEGY_PLANNING,EXECUTIVE,https://linkedin.com/in/carol-lopez-8630
Donald,Morris,donald.morris@pacificinsurance.com,+1-780-539-4810,"Digital Marketing Director","Pacific Insurance",DIGITAL_MARKETING,COORDINATOR,https://linkedin.com/in/donald-morris-4179
James,Hill,james.hill@pacificinsurance.com,+1-416-500-5511,"Analytics Manager","Pacific Insurance",ANALYTICS_INSIGHTS,COORDINATOR,https://linkedin.com/in/james-hill-7247
Anna,Edwards,anna.edwards@pacificinsurance.com,+1-724-521-9331,"Strategist","Pacific Insurance",STRATEGY_PLANNING,ASSOCIATE,https://linkedin.com/in/anna-edwards-2303
Timothy,Robinson,timothy.robinson@pacificinsurance.com,+1-400-253-3401,"Search Marketing Manager","Pacific Insurance",SEARCH_MARKETING,DIRECTOR,https://linkedin.com/in/timothy-robinson-2034
Steven,White,steven.white@urbanfitness.com,+1-951-767-8452,"VP of Creative","Urban Fitness",CREATIVE_SERVICES,EXECUTIVE,https://linkedin.com/in/steven-white-7585
Jacob,Baker,jacob.baker@urbanfitness.com,+1-217-800-5578,"VP of Programmatic","Urban Fitness",PROGRAMMATIC,VP,https://linkedin.com/in/jacob-baker-6278
Brenda,Green,brenda.green@atlanticwireless.com,+1-623-551-1370,"BD Director","Atlantic Wireless",BUSINESS_DEVELOPMENT,VP,https://linkedin.com/in/brenda-green-3830
Patricia,Williams,patricia.williams@atlanticwireless.com,+1-389-550-7101,"Digital Marketing Director","Atlantic Wireless",DIGITAL_MARKETING,COORDINATOR,https://linkedin.com/in/patricia-williams-7876
Jessica,Lee,jessica.lee@easternmedia.com,+1-401-583-1910,"Programmatic Director","Eastern Media",PROGRAMMATIC,EXECUTIVE,https://linkedin.com/in/jessica-lee-1590
Jacob,Campbell,jacob.campbell@easternmedia.com,+1-286-548-3697,"Analytics Manager","Eastern Media",ANALYTICS_INSIGHTS,ASSOCIATE,https://linkedin.com/in/jacob-campbell-2652
Michelle,Lee,michelle.lee@easternmedia.com,+1-918-494-4790,"Business Development Manager","Eastern Media",BUSINESS_DEVELOPMENT,COORDINATOR,https://linkedin.com/in/michelle-lee-3976
Andrew,Green,andrew.green@pacificretail.com,+1-840-391-7633,"Search Strategist","Pacific Retail",SEARCH_MARKETING,MANAGER,https://linkedin.com/in/andrew-green-7073
Andrew,Allen,andrew.allen@pacificretail.com,+1-490-620-2081,"Social Media Strategist","Pacific Retail",SOCIAL_MEDIA,EXECUTIVE,https://linkedin.com/in/andrew-allen-5056
Joshua,Miller,joshua.miller@globalbank.com,+1-241-750-5102,"Creative Director","Global Bank",CREATIVE_SERVICES,DIRECTOR,https://linkedin.com/in/joshua-miller-5356
Margaret,Clark,margaret.clark@globalbank.com,+1-718-833-1287,"Search Strategist","Global Bank",SEARCH_MARKETING,EXECUTIVE,https://linkedin.com/in/margaret-clark-7192
Laura,Diaz,laura.diaz@globalbank.com,+1-433-529-9988,"Digital Marketing Specialist","Global Bank",DIGITAL_MARKETING,COORDINATOR,https://linkedin.com/in/laura-diaz-8732
Stephanie,Stewart,stephanie.stewart@globalbank.com,+1-290-945-9820,"SEM Director","Global Bank",SEARCH_MARKETING,MANAGER,https://linkedin.com/in/stephanie-stewart-4245
Ronald,Hill,ronald.hill@atlanticmotors.com,+1-219-541-1778,"BD Director","Atlantic Motors",BUSINESS_DEVELOPMENT,ASSOCIATE,https://linkedin.com/in/ronald-hill-7960
Christopher,Lewis,christopher.lewis@atlanticmotors.com,+1-661-308-7276,"VP of Social","Atlantic Motors",SOCIAL_MEDIA,ASSOCIATE,https://linkedin.com/in/christopher-lewis-1795
Joshua,Mitchell,joshua.mitchell@atlantichealthcare.com,+1-838-683-4913,"Creative Director","Atlantic Healthcare",CREATIVE_SERVICES,MANAGER,https://linkedin.com/in/joshua-mitchell-5019
Elizabeth,Scott,elizabeth.scott@atlantichealthcare.com,+1-982-580-9749,"Data Analyst","Atlantic Healthcare",ANALYTICS_INSIGHTS,COORDINATOR,https://linkedin.com/in/elizabeth-scott-7794
John,Turner,john.turner@atlantichealthcare.com,+1-829-525-2760,"Social Media Strategist","Atlantic Healthcare",SOCIAL_MEDIA,MANAGER,https://linkedin.com/in/john-turner-3690
Jonathan,Parker,jonathan.parker@midwesteducation.com,+1-569-256-9943,"VP of Programmatic","Midwest Education",PROGRAMMATIC,MANAGER,https://linkedin.com/in/jonathan-parker-7477
Stephanie,Roberts,stephanie.roberts@midwesteducation.com,+1-790-401-4408,"Programmatic Specialist","Midwest Education",PROGRAMMATIC,EXECUTIVE,https://linkedin.com/in/stephanie-roberts-4852
Anthony,Rivera,anthony.rivera@nationaleducation.com,+1-740-445-5380,"Social Media Director","National Education",SOCIAL_MEDIA,EXECUTIVE,https://linkedin.com/in/anthony-rivera-2346
Carol,Torres,carol.torres@nationaleducation.com,+1-261-430-8382,"Social Media Director","National Education",SOCIAL_MEDIA,DIRECTOR,https://linkedin.com/in/carol-torres-6826
John,Brown,john.brown@centralfitness.com,+1-691-303-1647,"Copywriter","Central Fitness",CREATIVE_SERVICES,EXECUTIVE,https://linkedin.com/in/john-brown-2810
Rebecca,Johnson,rebecca.johnson@centralfitness.com,+1-628-729-9469,"VP of Social","Central Fitness",SOCIAL_MEDIA,DIRECTOR,https://linkedin.com/in/rebecca-johnson-2892
Amy,Morris,amy.morris@centralfitness.com,+1-413-820-9469,"Senior Media Planner","Central Fitness",MEDIA_PLANNING,VP,https://linkedin.com/in/amy-morris-6624
Steven,Smith,steven.smith@metrogaming.com,+1-225-842-7640,"Media Planning Director","Metro Gaming",MEDIA_PLANNING,COORDINATOR,https://linkedin.com/in/steven-smith-1025
Lisa,Lopez,lisa.lopez@metrogaming.com,+1-459-583-9020,"VP of Accounts","Metro Gaming",ACCOUNT_MANAGEMENT,COORDINATOR,https://linkedin.com/in/lisa-lopez-5636
Lisa,Reyes,lisa.reyes@metrogaming.com,+1-731-493-2676,"Social Media Specialist","Metro Gaming",SOCIAL_MEDIA,COORDINATOR,https://linkedin.com/in/lisa-reyes-8256
Robert,Wilson,robert.wilson@metrogaming.com,+1-561-553-2514,"Strategic Planner","Metro Gaming",STRATEGY_PLANNING,MANAGER,https://linkedin.com/in/robert-wilson-4247
Donald,Campbell,donald.campbell@midwestmotors.com,+1-847-831-1371,"Digital Marketing Manager","Midwest Motors",DIGITAL_MARKETING,EXECUTIVE,https://linkedin.com/in/donald-campbell-6350
Karen,Young,karen.young@midwestmotors.com,+1-213-413-6006,"Associate Media Buyer","Midwest Motors",MEDIA_BUYING,ASSOCIATE,https://linkedin.com/in/karen-young-5372
Kimberly,Campbell,kimberly.campbell@midwestmotors.com,+1-833-861-2692,"Social Media Strategist","Midwest Motors",SOCIAL_MEDIA,VP,https://linkedin.com/in/kimberly-campbell-8328
Joshua,Nguyen,joshua.nguyen@southerneducation.com,+1-670-498-9407,"Account Executive","Southern Education",ACCOUNT_MANAGEMENT,DIRECTOR,https://linkedin.com/in/joshua-nguyen-7042
Donna,Torres,donna.torres@southerneducation.com,+1-252-910-7284,"BD Executive","Southern Education",BUSINESS_DEVELOPMENT,COORDINATOR,https://linkedin.com/in/donna-torres-1337
Andrew,Clark,andrew.clark@southerneducation.com,+1-564-823-3977,"Account Manager","Southern Education",ACCOUNT_MANAGEMENT,ASSOCIATE,https://linkedin.com/in/andrew-clark-5865
Angela,Phillips,angela.phillips@southerneducation.com,+1-963-786-4392,"CMO","Southern Education",LEADERSHIP,COORDINATOR,https://linkedin.com/in/angela-phillips-9572
Emily,Williams,emily.williams@metrotravel.com,+1-973-685-8989,"Analytics Manager","Metro Travel",ANALYTICS_INSIGHTS,EXECUTIVE,https://linkedin.com/in/emily-williams-9025
